title,date,category,target,detail_url,image_url,month_param,detail_title,detail_category,description,date_period,time_main,time_note,detail_target,detail_price,facilities,organizer,official_url,detail_image_url
家具メッセバザールin幕張メッセ,2023.12.08(金) 〜 2023.12.10(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7601,https://www.m-messe.co.jp/saved/images/event/0c/c8/04f9f5ce04b5c5e38945087e12f87b0f3dc50cc8.jpg,202312,家具メッセバザールin幕張メッセ,イベント,かねたや家具店が主催する家具のセール販売会です。イベント総開催数は300回を超えており、国内外の家具メーカー70社以上が集結!!品質の良い家具を一度にまとめて比較でき、お得に買える機会です。,2023年12月8日(金)～2023年12月10日(日),10:00～19:00,12/8(金)10:00～18:0012/9(土)10:00～19:0012/10(日) 10:00～19:00,,,['国際展示場 展示ホール7'],株式会社かねたや家具店,https://www.kanetaya.com/makuhari_messe/?afe=ID010,https://www.m-messe.co.jp/cache/images/event/0c/c8/04f9f5ce04b5c5e38945087e12f87b0f3dc50cc8.1200x1200.none.jpg
東京コミックコンベンション2023,2023.12.08(金) 〜 2023.12.10(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7606,https://www.m-messe.co.jp/saved/images/event/6a/a8/e757b8a38b7124999767f1b14de2203751076aa8.jpg,202312,東京コミックコンベンション2023,イベント,最新のテクノロジーと最高のポップ・カルチャーを融合。革新性と楽しさを共有する空間を創出し、全世代を通じて楽しんでいただける知的好奇心を刺激するイベントです。,2023年12月8日(金)～2023年12月10日(日),11:00～20:00,日にちによって開催時間が変わります。12月8日(金)11:00～20:0012月9日(土)10:00～20:0012月10日(日)10:00～18:00,,,['国際展示場 展示ホール1〜4'],株式会社東京コミックコンベンション,https://tokyocomiccon.jp/,https://www.m-messe.co.jp/cache/images/event/6a/a8/e757b8a38b7124999767f1b14de2203751076aa8.1200x1200.none.jpg
第51回バトントワーリング全国大会,2023.12.09(土) 〜 2023.12.10(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7544,https://www.m-messe.co.jp/static/images/event/noimage_cat1.jpg,202312,第51回バトントワーリング全国大会,イベント,バトントワーリングの全国大会,2023年12月9日(土)～2023年12月10日(日),,12月9日(土) 9:30開場 10:00開会12月10日(日)9:00開場 9:30開会,,,"['国際展示場', '幕張イベントホール']",一般社団法人日本バトン協会,https://www.baton-jp.org/,
令和5年度計装士技術審査実地試験,2023.12.09(土) 〜 2023.12.10(日),その他,関係者,https://www.m-messe.co.jp/event/detail/7592,https://www.m-messe.co.jp/static/images/event/noimage_cat6.jpg,202312,令和5年度計装士技術審査実地試験,その他,資格試験,2023年12月9日(土)～2023年12月10日(日),09:00～17:00,,関係者,-,"['国際会議場 コンベンションホール,会議室203']",一般社団法人日本計装工業会,,
2023 D&E WORLD TOUR FANCON – [DElight Party],2023.12.16(土),音楽イベント,一般,https://www.m-messe.co.jp/event/detail/7602,https://www.m-messe.co.jp/saved/images/event/2e/38/9091fb6cc851dfef16306cbcf1c8981b9fee2e38.jpg,202312,2023 D&E WORLD TOUR FANCON – [DElight Party],音楽イベント,K -POP,2023年12月16日(土),,①開場12:00 開演13:00②開場18:00 開演19:00,,,['幕張イベントホール'],HAVE FUN TOGETHER,http://itony-live.co.jp/schedule/32759/,https://www.m-messe.co.jp/cache/images/event/2e/38/9091fb6cc851dfef16306cbcf1c8981b9fee2e38.1200x1200.none.jpg
2023 FNC KINGDOM - The Greatest Show -,2023.12.16(土) 〜 2023.12.17(日),音楽イベント,一般,https://www.m-messe.co.jp/event/detail/7543,https://www.m-messe.co.jp/saved/images/event/f4/7b/1f93702270a3945cdb56ab8499e67a82aca1f47b.jpg,202312,2023 FNC KINGDOM - The Greatest Show -,音楽イベント,10年を迎えるFNCファミリーの冬の祭典,2023年12月16日(土)～2023年12月17日(日),,開場15:00/開演16:00,,,['国際展示場 展示ホール9〜10'],FNC ENTERTAINMENT JAPAN INC. / DISK GARAGE,https://info.diskgarage.com/,https://www.m-messe.co.jp/cache/images/event/f4/7b/1f93702270a3945cdb56ab8499e67a82aca1f47b.1200x1200.none.jpg
ジャンプフェスタ2024,2023.12.16(土) 〜 2023.12.17(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7587,https://www.m-messe.co.jp/saved/images/event/cc/a3/0b0080dfb29561169bdc9e0a1fb01a693c8fcca3.png,202312,ジャンプフェスタ2024,イベント,週刊少年ジャンプ・少年ジャンプ+・Vジャンプ・ジャンプSQ.・最強ジャンプが贈る、マンガ・アニメ・ゲーム・ホビー全部楽しめるイベント,2023年12月16日(土)～2023年12月17日(日),09:00～17:00,(最終入場は16:30),,,"['国際展示場 展示ホール1〜8', '国際会議場 国際会議室']",株式会社集英社,https://www.jumpfesta.com/,https://www.m-messe.co.jp/cache/images/event/cc/a3/0b0080dfb29561169bdc9e0a1fb01a693c8fcca3.1200x1200.none.png
NSCAジャパン S&Cカンファレンス2023,2023.12.16(土) 〜 2023.12.17(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7556,https://www.m-messe.co.jp/saved/images/event/a2/21/8a694cd61b4e6043b29a151f295d3632e95ba221.png,202312,NSCAジャパン S&Cカンファレンス2023,イベント,国内外よりスポーツ現場の最前線で活躍している講師を招き、ハイレベルなストレングス&コンディショニングに関する知識と技能を学ぶための座学と実技を交えたカンファレンスを開催します。,2023年12月16日(土)～2023年12月17日(日),,12/16(土)11:00～19:3012/17(日)9:30～15:30,,,"['国際会議場 コンベンションホール,国際会議室,中会議室201,101～105']",特定非営利活動法人NSCAジャパン,https://www.nsca-japan.or.jp/,https://www.m-messe.co.jp/cache/images/event/a2/21/8a694cd61b4e6043b29a151f295d3632e95ba221.1200x1200.none.png
THE GIFT 2023 in MAKUHARI ～KEIJI MUTO HAPPY BIRTHDAY～,2023.12.23(土),イベント,一般,https://www.m-messe.co.jp/event/detail/7591,https://www.m-messe.co.jp/saved/images/event/15/d7/68e3df49856e814e023e980f577e2b549df515d7.jpg,202312,THE GIFT 2023 in MAKUHARI ～KEIJI MUTO HAPPY BIRTHDAY～,イベント,プロレスリング・ノアが幕張メッセに初上陸!武藤敬司の生誕祭と共に今年最後のプロレスをお楽しみください。,2023年12月23日(土),17:00～,,,,['幕張イベントホール'],株式会社CyberFight,https://www.noah.co.jp/contactform/,https://www.m-messe.co.jp/cache/images/event/15/d7/68e3df49856e814e023e980f577e2b549df515d7.1200x1200.none.jpg
COUNTDOWN JAPAN 23/24,2023.12.28(木) 〜 2023.12.31(日),音楽イベント,一般,https://www.m-messe.co.jp/event/detail/7600,https://www.m-messe.co.jp/saved/images/event/61/16/7c889e5dfd16772bea63b1149b6c4f7f40b96116.png,202312,COUNTDOWN JAPAN 23/24,音楽イベント,今年で20回目の開催となる日本最大の年越しロックフェスティバル,2023年12月28日(木)～2023年12月31日(日),,<28・29・30日>開場 9:30/開演 12:00/終演 20:40<31日>開場 12:00/開演 14:40/終演 29:00各日とも予定,,,"['国際展示場 展示ホール1〜8', '幕張イベントホール']",ロッキング・オン・ジャパン/株式会社幕張メッセ, https://countdownjapan.jp/,https://www.m-messe.co.jp/cache/images/event/61/16/7c889e5dfd16772bea63b1149b6c4f7f40b96116.1200x1200.none.png
冬スポ‼WINTER SPORTS FESTA season23,2024.01.05(金) 〜 2024.01.07(日),即売会,一般,https://www.m-messe.co.jp/event/detail/7521,https://www.m-messe.co.jp/saved/images/event/c1/18/66f3afdb23938b8463a6066d69d452acc195c118.jpg,202401,冬スポ‼WINTER SPORTS FESTA season23,即売会,ウィンタースポーツ用品の販売イベント,2024年1月5日(金)～2024年1月7日(日),,2024年1月5日(金) 15:00～19:002024年1月6日(土) 11:00～19:002024年1月7日(日) 11:00～18:00※各日、30分後にレジクローズとなります。,,,['国際展示場 展示ホール5'],株式会社ディー.オー.ディー.,https://www.fuyusupo.jp/,https://www.m-messe.co.jp/cache/images/event/c1/18/66f3afdb23938b8463a6066d69d452acc195c118.1200x1200.none.jpg
住まいの大リフォーム博,2024.01.05(金) 〜 2024.01.07(日),展示会・見本市,一般,https://www.m-messe.co.jp/event/detail/7615,https://www.m-messe.co.jp/static/images/event/noimage_cat3.jpg,202401,住まいの大リフォーム博,展示会・見本市,リフォームのすべてがわかる3日間!実物大の構造模型の展示、快適住宅設備の展示や税・ローン相談などここでしか聞けない情報が盛りだくさん。リフォームのお悩み解決致します!,2024年1月5日(金)～2024年1月7日(日),10:00～17:00,,,,['国際会議場 国際会議室'],住友不動産株式会社,,
家具メッセバザールin幕張メッセ,2024.01.06(土) 〜 2024.01.08(月),イベント,一般,https://www.m-messe.co.jp/event/detail/7636,https://www.m-messe.co.jp/saved/images/event/8c/59/10714ba03ec3ac26c15f3ebecbc5a186fe458c59.jpg,202401,家具メッセバザールin幕張メッセ,イベント,かねたや家具店が主催する家具のセール販売会です。イベント総開催数は300回を超えており、国内外の家具メーカー70社以上が集結!!品質の良い家具を一度にまとめて比較でき、お得に買える機会です。,2024年1月6日(土)～2024年1月8日(月・祝),10:00～19:00,1/6(金)10:00～19:001/7(土)10:00～19:001/8(日) 10:00～19:00,,,['国際展示場 展示ホール1'],株式会社かねたや家具店,https://www.kanetaya.com/makuhari_messe/?afe=ID010,https://www.m-messe.co.jp/cache/images/event/8c/59/10714ba03ec3ac26c15f3ebecbc5a186fe458c59.1200x1200.none.jpg
東京オートサロン2024,2024.01.12(金) 〜 2024.01.14(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7612,https://www.m-messe.co.jp/saved/images/event/d0/5f/93b1099e2ad30c93af21fe27c2d4c2b9ff66d05f.jpg,202401,東京オートサロン2024,イベント,チューニング・ドレスアップ製品の展示、車両展示、自動車関連商品の展示・販売、事務局主催のライブステージ、屋外でのデモランなど。,2024年1月12日(金)～2024年1月14日(日),09:00～19:00,■1月12日(金)14:00～19:00 (一般特別公開)■1月13日(土)9:00～19:00 (一般公開日)■1月14日(日)9:00～18:00 (一般公開日),,,"['国際展示場 展示ホール1〜8', '国際展示場 展示ホール9〜11', '国際会議場', '幕張イベントホール']",東京オートサロン事務局(TASA),https://www.tokyoautosalon.jp/2024/,https://www.m-messe.co.jp/cache/images/event/d0/5f/93b1099e2ad30c93af21fe27c2d4c2b9ff66d05f.1200x1200.none.jpg
令和6年千葉県警察年頭視閲,2024.01.16(火),イベント,関係者、一般,https://www.m-messe.co.jp/event/detail/7586,https://www.m-messe.co.jp/static/images/event/noimage_cat1.jpg,202401,令和6年千葉県警察年頭視閲,イベント,県民の安全・安心を担う警察官が治安維持に万全を期することを誓い、パトカーや白バイなど様々な警察車両とともに勇ましく行進します。入場は無料ですので、ご家族やご友人をお誘い合わせの上、ご来場ください。,2024年1月16日(火),10:10～11:30,開場は9:45,関係者,入場無料,['幕張イベントホール'],千葉県警察本部,,
ナース専科就職ナビ 合同就職説明会2025,2024.01.20(土),その他,一般,https://www.m-messe.co.jp/event/detail/7579,https://www.m-messe.co.jp/saved/images/event/ce/fb/7d14b79d0961a630e50a49e07f93da85da08cefb.png,202401,ナース専科就職ナビ 合同就職説明会2025,その他,看護学生向け就職説明会,2024年1月20日(土),12:00～16:00,,,,['国際会議場 コンベンションホール'],株式会社エス・エム・エス,https://recruit.nurse-senka.com/,https://www.m-messe.co.jp/cache/images/event/ce/fb/7d14b79d0961a630e50a49e07f93da85da08cefb.1200x1200.none.png
ブルアカふぇす!～3きゅーべりーまっち、先生♪～,2024.01.20(土) 〜 2024.01.21(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7637,https://www.m-messe.co.jp/saved/images/event/ef/5d/085ecbfbe9851fe54213d2e6b2b22abc3dd4ef5d.png,202401,ブルアカふぇす!～3きゅーべりーまっち、先生♪～,イベント,Yostarが贈るスマートフォン向けアプリゲーム「ブルーアーカイブ」の3周年をお祝いするイベント!,2024年1月20日(土)～2024年1月21日(日),09:00～18:00,最終入場 17:30,,,['国際展示場 展示ホール9〜11'],株式会社Yostar,https://3rd-anniversary.bluearchive.jp/,https://www.m-messe.co.jp/cache/images/event/ef/5d/085ecbfbe9851fe54213d2e6b2b22abc3dd4ef5d.1200x1200.none.png
令和5年度クリーニング師試験,2024.01.23(火),その他,その他,https://www.m-messe.co.jp/event/detail/7585,https://www.m-messe.co.jp/static/images/event/noimage_cat6.jpg,202401,令和5年度クリーニング師試験,その他,令和5年度のクリーニング師試験の実施,2024年1月23日(火),13:30～16:30,,関係者,無料,"['国際会議場 コンベンションホール,会議室213,214,215']",千葉県健康福祉部衛生指導課,https://www.pref.chiba.lg.jp/eishi/shikaku/cleaning/cleaningshiken.html,
冬スポ‼WINTER SPORTS FESTA season23,2024.01.26(金) 〜 2024.01.28(日),即売会,一般,https://www.m-messe.co.jp/event/detail/7522,https://www.m-messe.co.jp/saved/images/event/82/4c/a7fe7611cdccdf44d98bd1a19bfb08b4ca65824c.jpg,202401,冬スポ‼WINTER SPORTS FESTA season23,即売会,ウィンタースポーツ用品の販売イベント,2024年1月26日(金)～2024年1月28日(日),,2024年1月26日(金) 15:00～19:002024年1月27日(土) 11:00～19:002024年1月28日(日) 11:00～18:00※各日、30分後にレジクローズとなります。,,,['国際展示場 展示ホール4'],株式会社ディー.オー.ディー.,https://www.fuyusupo.jp/,https://www.m-messe.co.jp/cache/images/event/82/4c/a7fe7611cdccdf44d98bd1a19bfb08b4ca65824c.1200x1200.none.jpg
マイナビ就活直前フェア 幕張会場,2024.02.01(木),イベント,一般,https://www.m-messe.co.jp/event/detail/7627,https://www.m-messe.co.jp/saved/images/event/c4/7e/1b444198be4366a51241556e6c0006a53a32c47e.png,202402,マイナビ就活直前フェア 幕張会場,イベント,多数の優良企業が一挙に集結し、会社や業界の説明を聞くことができます。就活準備に役立つ様々なコンテンツも実施予定!様々な企業を比較し、自分の「なりたい」を具現化して就活準備の総点検をしましょう!,2024年2月1日(木),13:00～17:00,,,,['国際展示場 展示ホール8'],株式会社マイナビ,https://job.mynavi.jp/conts/event/2025/8870/index.html,https://www.m-messe.co.jp/cache/images/event/c4/7e/1b444198be4366a51241556e6c0006a53a32c47e.1200x1200.none.png
家具メッセバザールin幕張メッセ,2024.02.02(金) 〜 2024.02.04(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7659,https://www.m-messe.co.jp/saved/images/event/30/fb/6143147270e4b7e13adb94d087c225dec4dc30fb.jpg,202402,家具メッセバザールin幕張メッセ,イベント,かねたや家具店が主催する家具のセール販売会です。イベント総開催数は300回を超えており、国内外の家具メーカー70社以上が集結!品質の良い家具を一度にまとめて比較でき、お得に買える機会です。,2024年2月2日(金)～2024年2月4日(日),10:00～19:00,2/2(金)10:00～18:002/3(土)10:00～19:002/4(日) 10:00～19:00,,,['国際展示場 展示ホール7'],株式会社かねたや家具店,https://www.kanetaya.com/makuhari_messe/?afe=ID010,https://www.m-messe.co.jp/cache/images/event/30/fb/6143147270e4b7e13adb94d087c225dec4dc30fb.1200x1200.none.jpg
